date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:21:05	37338/37338	---M--	200	added ('OK')	image/png	etag:%2291da-5839c1111aa0e%22	https://ds.com.tn/wp-content/uploads/2019/03/14235537_1574605589512745_1781783171_n.png	C:/Mes%20Sites%20Web/ds.sn.com/ds.com.tn/wp-content/uploads/2019/03/14235537_1574605589512745_1781783171_n.png	(from https://www.ds.com.tn/services/developement-web/)
13:21:05	23968/23968	---M--	200	added ('OK')	image/png	etag:%225da0-5839cb064b62b%22	https://ds.com.tn/wp-content/uploads/2019/03/firecircle-icon-digital-marketing-service-large-white-1.png	C:/Mes%20Sites%20Web/ds.sn.com/ds.com.tn/wp-content/uploads/2019/03/firecircle-icon-digital-marketing-service-large-white-1.png	(from https://www.ds.com.tn/services/developement-web/)
13:21:06	35322/35322	---M--	200	added ('OK')	image/png	etag:%2289fa-57eaa55ff5845%22	https://www.ds.com.tn/wp-content/uploads/2019/01/emailhosting.png	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/01/emailhosting.png	(from https://www.ds.com.tn/services/developement-web/)
13:21:06	45780/45780	---M--	200	added ('OK')	image/png	etag:%22b2d4-582e8181c7477%22	https://www.ds.com.tn/wp-content/uploads/2019/02/audit.png	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/02/audit.png	(from https://www.ds.com.tn/services/developement-web/)
13:21:06	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:06%20GMT	https://www.ds.com.tn/services/developement-web/astra-google-fonts.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/astra-google-fonts.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:07	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:07%20GMT	https://www.ds.com.tn/services/developement-web/astra-menu-animation.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/astra-menu-animation.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:10	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:07%20GMT	https://www.ds.com.tn/services/developement-web/element-pack-site.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/element-pack-site.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:11	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:11%20GMT	https://www.ds.com.tn/services/developement-web/wp-block-library.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/wp-block-library.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:12	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:11%20GMT	https://www.ds.com.tn/services/developement-web/rs-plugin-settings.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/rs-plugin-settings.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:12	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:12%20GMT	https://www.ds.com.tn/services/developement-web/siteground-optimizer-combined-styles-header.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/siteground-optimizer-combined-styles-header.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:13	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:13%20GMT	https://www.ds.com.tn/services/developement-web/wp-polls.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/wp-polls.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:13	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:13%20GMT	https://www.ds.com.tn/services/developement-web/wpforms-full.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/wpforms-full.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:13	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:13%20GMT	https://www.ds.com.tn/services/developement-web/font-awesome-5-all.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/font-awesome-5-all.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:14	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:14%20GMT	https://www.ds.com.tn/services/developement-web/font-awesome-4-shim.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/font-awesome-4-shim.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:14	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:15%20GMT	https://www.ds.com.tn/services/developement-web/eael-front-end.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/eael-front-end.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:15	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:15%20GMT	https://www.ds.com.tn/services/developement-web/hfe-style.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/hfe-style.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:15	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:15%20GMT	https://www.ds.com.tn/services/developement-web/elementor-icons.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/elementor-icons.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:16	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:16%20GMT	https://www.ds.com.tn/services/developement-web/elementor-animations.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/elementor-animations.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:16	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:16%20GMT	https://www.ds.com.tn/services/developement-web/elementor-frontend.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/elementor-frontend.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:17	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:17%20GMT	https://www.ds.com.tn/services/developement-web/font-awesome.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/font-awesome.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:17	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:17%20GMT	https://www.ds.com.tn/services/developement-web/elementor-global.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/elementor-global.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:17	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:17%20GMT	https://www.ds.com.tn/services/developement-web/elementor-post-32.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/elementor-post-32.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:18	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:18%20GMT	https://www.ds.com.tn/services/developement-web/elementor-post-3114.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/elementor-post-3114.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:18	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:18%20GMT	https://www.ds.com.tn/services/developement-web/cherry-handler-css.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/cherry-handler-css.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:18	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:18%20GMT	https://www.ds.com.tn/services/developement-web/jet-widgets.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/jet-widgets.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:19	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:19%20GMT	https://www.ds.com.tn/services/developement-web/jet-widgets-skin.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/jet-widgets-skin.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:19	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:19%20GMT	https://www.ds.com.tn/services/developement-web/jet-juxtapose-css.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/jet-juxtapose-css.css	(from https://www.ds.com.tn/services/developement-web/)
13:21:21	41961/41961	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:21:21%20GMT	https://www.ds.com.tn/services/developement-web/astra-theme-js.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/astra-theme-js.1bb.delayed	(from https://www.ds.com.tn/services/developement-web/)
13:21:22	41961/41961	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:21:22%20GMT	https://www.ds.com.tn/services/developement-web/addtoany.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/addtoany.js	(from https://www.ds.com.tn/services/developement-web/)
13:21:23	41961/41961	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:21:23%20GMT	https://www.ds.com.tn/services/developement-web/jquery.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/jquery.js	(from https://www.ds.com.tn/services/developement-web/)
13:21:24	41961/41961	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:21:24%20GMT	https://www.ds.com.tn/services/developement-web/tp-tools.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/tp-tools.js	(from https://www.ds.com.tn/services/developement-web/)
13:21:25	41961/41961	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:21:25%20GMT	https://www.ds.com.tn/services/developement-web/revmin.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/revmin.js	(from https://www.ds.com.tn/services/developement-web/)
13:21:26	41961/41961	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:21:26%20GMT	https://www.ds.com.tn/services/developement-web/wp-polls.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/wp-polls.js	(from https://www.ds.com.tn/services/developement-web/)
13:21:27	41961/41961	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:21:27%20GMT	https://www.ds.com.tn/services/developement-web/font-awesome-4-shim.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/font-awesome-4-shim.js	(from https://www.ds.com.tn/services/developement-web/)
13:21:28	41961/41961	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:21:28%20GMT	https://www.ds.com.tn/services/developement-web/eael-front-end.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/services/developement-web/eael-front-end.js	(from https://www.ds.com.tn/services/developement-web/)
13:21:29	295/295	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Aug%202019%2013:21:28%20GMT	http://www.ds.com.tn/wp-content/uploads/essential-addons-elementor/eael-post-32.min.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/essential-addons-elementor/eael-post-32.min.1c3.delayed	(from https://www.ds.com.tn/services/developement-web/)
13:21:29	1390/1390	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2023%20Jun%202019%2023:03:51%20GMT	https://www.ds.com.tn/wp-content/uploads/essential-addons-elementor/eael-post-32.min.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/essential-addons-elementor/eael-post-32.min.js	(from https://www.ds.com.tn/services/developement-web/)
13:21:30	977/977	---M-Z	200	added ('OK')	application/x-javascript	etag:%223d1-58fe9a74057dd-gzip%22	https://www.ds.com.tn/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/morphext.min.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/morphext.min.js	(from https://www.ds.com.tn/services/developement-web/)
13:21:30	11351/11351	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2012%20Aug%202019%2011:16:19%20GMT	https://www.ds.com.tn/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/typed.min.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/typed.min.js	(from https://www.ds.com.tn/services/developement-web/)
13:21:30	72599/72599	---M--	200	added ('OK')	image/png	etag:%2211b97-5845ee5ca01a6%22	https://www.ds.com.tn/wp-content/uploads/2019/03/hebergement-site.png	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/03/hebergement-site.png	(from https://www.ds.com.tn/realisations-web/)
13:21:31	16770/16770	---M-Z	200	added ('OK')	text/css	date:Wed,%2014%20Aug%202019%2002:14:10%20GMT	https://www.ds.com.tn/wp-content/uploads/elementor/css/post-38.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/elementor/css/post-38.css	(from https://www.ds.com.tn/realisations-web/)
13:21:32	2152/2152	---M-Z	200	added ('OK')	application/json	date:Fri,%2023%20Aug%202019%2013:21:32%20GMT	https://www.ds.com.tn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ds.com.tn%2Frealisations-web%2F	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-json/oembed/1.0/embed3208.json	(from https://www.ds.com.tn/realisations-web/)
13:21:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2023%20Aug%202019%2013:21:32%20GMT	https://www.ds.com.tn/?p=38	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/indexb93f.html	(from https://www.ds.com.tn/realisations-web/)
13:21:32	2404/2404	---M-Z	200	added ('OK')	text/xml	date:Fri,%2023%20Aug%202019%2013:21:32%20GMT	https://www.ds.com.tn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ds.com.tn%2Frealisations-web%2F&format=xml	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-json/oembed/1.0/embede738	(from https://www.ds.com.tn/realisations-web/)
13:21:33	30404/30404	---M--	200	added ('OK')	image/jpeg	etag:%2276c4-58bffa7c21956%22	https://www.ds.com.tn/wp-content/uploads/2019/06/vitrine.jpg	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/06/vitrine.jpg	(from https://www.ds.com.tn/realisations-web/)
13:21:33	29068/29068	---M--	200	added ('OK')	image/jpeg	etag:%22718c-58c057cb09ed3%22	https://www.ds.com.tn/wp-content/uploads/2019/06/Premium-1.jpg	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/06/Premium-1.jpg	(from https://www.ds.com.tn/realisations-web/)
13:21:33	27959/27959	---M--	200	added ('OK')	image/jpeg	etag:%226d37-58c057c9e33ec%22	https://www.ds.com.tn/wp-content/uploads/2019/06/ecommerce-1.jpg	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/06/ecommerce-1.jpg	(from https://www.ds.com.tn/realisations-web/)
13:21:34	2153/2153	---M--	200	added ('OK')	image/png	etag:%22869-582e33a8caee4%22	https://www.ds.com.tn/wp-content/uploads/2019/02/reliefemoji.png	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/02/reliefemoji.png	(from https://www.ds.com.tn/realisations-web/)
13:21:35	41940/41940	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:21:35%20GMT	https://www.ds.com.tn/realisations-web/astra-google-fonts.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/astra-google-fonts.css	(from https://www.ds.com.tn/realisations-web/)
13:21:36	41939/41939	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:21:36%20GMT	https://www.ds.com.tn/realisations-web/astra-menu-animation.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/astra-menu-animation.css	(from https://www.ds.com.tn/realisations-web/)
13:21:36	19338/19338	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:36%20GMT	https://www.ds.com.tn/realisations-web/element-pack-site.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/element-pack-site.css	(from https://www.ds.com.tn/realisations-web/)
13:21:37	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:37%20GMT	https://www.ds.com.tn/realisations-web/wp-block-library.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/wp-block-library.css	(from https://www.ds.com.tn/realisations-web/)
13:21:37	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:37%20GMT	https://www.ds.com.tn/realisations-web/rs-plugin-settings.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/rs-plugin-settings.css	(from https://www.ds.com.tn/realisations-web/)
13:21:37	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:37%20GMT	https://www.ds.com.tn/realisations-web/siteground-optimizer-combined-styles-header.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/siteground-optimizer-combined-styles-header.css	(from https://www.ds.com.tn/realisations-web/)
13:21:38	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:38%20GMT	https://www.ds.com.tn/realisations-web/wp-polls.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/wp-polls.css	(from https://www.ds.com.tn/realisations-web/)
13:21:38	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:38%20GMT	https://www.ds.com.tn/realisations-web/wpforms-full.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/wpforms-full.css	(from https://www.ds.com.tn/realisations-web/)
13:21:38	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:39%20GMT	https://www.ds.com.tn/realisations-web/font-awesome-5-all.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/font-awesome-5-all.css	(from https://www.ds.com.tn/realisations-web/)
13:21:39	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:39%20GMT	https://www.ds.com.tn/realisations-web/font-awesome-4-shim.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/font-awesome-4-shim.css	(from https://www.ds.com.tn/realisations-web/)
13:21:39	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:39%20GMT	https://www.ds.com.tn/realisations-web/hfe-style.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/hfe-style.css	(from https://www.ds.com.tn/realisations-web/)
13:21:40	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:40%20GMT	https://www.ds.com.tn/realisations-web/elementor-icons.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/elementor-icons.css	(from https://www.ds.com.tn/realisations-web/)
13:21:40	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:40%20GMT	https://www.ds.com.tn/realisations-web/elementor-animations.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/elementor-animations.css	(from https://www.ds.com.tn/realisations-web/)
13:21:40	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:40%20GMT	https://www.ds.com.tn/realisations-web/elementor-frontend.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/elementor-frontend.css	(from https://www.ds.com.tn/realisations-web/)
13:21:41	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:41%20GMT	https://www.ds.com.tn/realisations-web/font-awesome.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/font-awesome.css	(from https://www.ds.com.tn/realisations-web/)
13:21:41	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:41%20GMT	https://www.ds.com.tn/realisations-web/elementor-global.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/elementor-global.css	(from https://www.ds.com.tn/realisations-web/)
13:21:41	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:41%20GMT	https://www.ds.com.tn/realisations-web/elementor-post-38.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/elementor-post-38.css	(from https://www.ds.com.tn/realisations-web/)
13:21:42	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:42%20GMT	https://www.ds.com.tn/realisations-web/elementor-post-3114.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/elementor-post-3114.css	(from https://www.ds.com.tn/realisations-web/)
13:21:42	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:42%20GMT	https://www.ds.com.tn/realisations-web/cherry-handler-css.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/cherry-handler-css.css	(from https://www.ds.com.tn/realisations-web/)
13:21:45	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:43%20GMT	https://www.ds.com.tn/realisations-web/jet-widgets.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/jet-widgets.css	(from https://www.ds.com.tn/realisations-web/)
13:21:46	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:46%20GMT	https://www.ds.com.tn/realisations-web/jet-widgets-skin.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/jet-widgets-skin.css	(from https://www.ds.com.tn/realisations-web/)
13:21:46	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:46%20GMT	https://www.ds.com.tn/realisations-web/jet-juxtapose-css.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/jet-juxtapose-css.css	(from https://www.ds.com.tn/realisations-web/)
13:21:47	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:47%20GMT	https://www.ds.com.tn/realisations-web/addtoany.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/addtoany.css	(from https://www.ds.com.tn/realisations-web/)
13:21:47	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:47%20GMT	https://www.ds.com.tn/realisations-web/astra-flexibility.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/astra-flexibility.js	(from https://www.ds.com.tn/realisations-web/)
13:21:48	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:48%20GMT	https://www.ds.com.tn/realisations-web/astra-theme-js.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/astra-theme-js.js	(from https://www.ds.com.tn/realisations-web/)
13:21:48	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:48%20GMT	https://www.ds.com.tn/realisations-web/addtoany.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/addtoany.js	(from https://www.ds.com.tn/realisations-web/)
13:21:49	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:49%20GMT	https://www.ds.com.tn/realisations-web/jquery.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/jquery.js	(from https://www.ds.com.tn/realisations-web/)
13:21:49	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:49%20GMT	https://www.ds.com.tn/realisations-web/tp-tools.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/tp-tools.js	(from https://www.ds.com.tn/realisations-web/)
13:21:50	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:50%20GMT	https://www.ds.com.tn/realisations-web/revmin.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/revmin.js	(from https://www.ds.com.tn/realisations-web/)
13:21:50	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:50%20GMT	https://www.ds.com.tn/realisations-web/wp-polls.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/wp-polls.js	(from https://www.ds.com.tn/realisations-web/)
13:21:51	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:21:50%20GMT	https://www.ds.com.tn/realisations-web/font-awesome-4-shim.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/realisations-web/font-awesome-4-shim.js	(from https://www.ds.com.tn/realisations-web/)
13:21:51	20822/20822	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2012%20Aug%202019%2011:16:19%20GMT	https://www.ds.com.tn/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/popper.min.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/popper.min.js	(from https://www.ds.com.tn/realisations-web/)
13:21:51	31513/31513	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2012%20Aug%202019%2011:16:19%20GMT	https://www.ds.com.tn/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/tippy.all.min.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/tippy.all.min.js	(from https://www.ds.com.tn/realisations-web/)
